,hotel_name,hotel_url,hotel_address,hotel_rating,hotel_price,hotel_info
10,The Park Bangalore,"https://me.cleartrip.com//hotels/details/the-park-bangalore-40155?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Indiranagar,5 star,,"The Park BangaloreOne of the first boutique hotels in the city, the Park Hotel has an air of sophistication and elegance. There are seven different categories of rooms; along with luxurious terrace suites overlooking the beautiful skyline of the city. Satiate your taste buds by dining at Italia  the award-winning restaurant serves authentic Italian food. At Aqua lounge, soak in the breezy weather of the city by the poolside and Monsoon serving with a Pan-Indian and international menu. In the evening, head straight to I-Bar and down your day's stress with your favourite spirit or let the bartender surprise you. Step out and explore shopping malls, local markets, monuments and just a talk walk around Ulsoor Lake.
													
Continue reading
"
11,Fortune Select JP Cosmos - Member ITC Hotel Group,"https://me.cleartrip.com//hotels/details/fortune-select-jp-cosmos-79905?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Palace Road,5 star,,"Fortune Select JP Cosmos - Member ITC Hotel GroupAn upscale business hotel; features 134 rooms tastefully furnished to offer comforting accommodation at a great value. Fortune Select JP Cosmos is in close proximity to city's popular restaurants, markets and monuments. There is a well-equipped business centre with secretarial assistance to organize hassle-free meetings and brainstorming sessions. After a hectic and stressful day, unwind at the swimming pool, beauty salon, spa or the health club. There is a wide selection when it comes to dining; choose from the 24/7 multi-cuisine restaurant Zodiac, enjoy cocktails paired with delicious grills at Aqua Grill, and Nostradamus - the vibrant lounge and bar.
													
Continue reading
"
12,Clarks Exotica Resort & Spa,"https://me.cleartrip.com//hotels/details/clarks-exotica-convention-resort-and-spa-312584?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Sadahalli,5 star,,"Clarks Exotica Resort & SpaAway from the chaos that Bangalore can sometimes be, Clarks Exotica Resort & Spa is your haven of tranquility. Sprawled across 70 acres of lush green expanse, set against the magnificent backdrop of Nandi Hills, and close to the Bangalore International Airport, the hotel ensures easy commute after a tiring journey. Proximity to myriad historical monuments, childrens parks and entertainment centers ensure you are not at a loss for things to do.Home to four multi-cuisine as well as specialty restaurants, your taste buds are in for a treat whether you are a fan of healthy main courses or decadent desserts. Ambrosia Health Caf offers nutritious gluten-free dishes, whereas Illusion Bar offers the perfectly mixed drinks. From the Buvette, perched on the pool side, you can keep an eye on your children on the water slides, and Blue Alps lets you choose from a bulging buffet of multi-cuisine delicacies. Clarks Exotica Resort & Spa can be the perfect place for you to relax, especially because of the luxurious world class spa, Seventh Heaven. Expert therapists, modern amenities, and age old treatments ensure you leave revitalized. Spend the restful evenings gazing out at the airfield some distance away, with the sun disappearing on the horizon and forming the perfect backdrop for the places that glide in and away. Its part of the charm!Unlike others, we know kids can be a handful, and for ensuring that you have a restful stay like we promise, we indulge them with game rooms, water slides, tennis and basketball courts, video games, movies, a junior spa as well as kid friendly menus. We keep an eye on them, while you enjoy some me time.We take of your wellbeing, and apart from nutritious food, rejuvenating spa, crystal clear pool, we also offer a well equipped fitness center. No need to miss out on your daily regimen. We can also be the perfect partners for your events and banqueting needs, providing not just food and dcor, but also ideas and themes to dazzle all your guests! Clarks Exotica is your gateway to rejuvenation! Above Ground Level Clarks Exotica and Spa extends its Hospitality and Care beyond the resort, starting from the point of boarding your flight to the suave and swanky 24*7 Lounge at G+1 level at the Kempegowda International Airport. We have opened the doors of Above Ground Level for our guests, free of charge. Select from a huge array of sumptuous delicacies from the buffet that serves Asian, Continental and Indian dishes, cooked to perfection be it breakfast, lunch or dinner. The bar serves a huge variety of wine, vodka, whiskey, rum as well as new fangled and old fashioned cocktails! For the tee-totalers, we offer a range of hot and cold beverages.Other amenities that you can enjoy here include complimentary high speed Wi-Fi connectivity, gaming consoles, widescreen television with popular channels, as well as a huge stack of newspapers and magazines. For those with work on their mind, the lounge also houses a business centre with conference room, copier, scanner and printer.
													
Continue reading
"
13,The Golden Palms Hotel & Spa,"https://me.cleartrip.com//hotels/details/the-golden-palms-hotel-and-spa-725681?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Tumkur Road,5 star,,"The Golden Palms Hotel & SpaGolden Palms Hotel & Spa Bangalore is a great blend of style and comfort on the outskirts of the city. It offers splendid and luxurious lodging bejeweled with plush interiors and offered with modern amenities suited to the requirements of both leisure and corporate travelers. Clients can savor with traditional cuisines and cuisines across the globe for getting an ultimate dining experience. To offer an utmost relaxation, this property features a wonderful spa, brilliant pool and majestic fitness center. LocationGolden Palms Hotel & Spa is situated on the outskirts of the city at Off Tumkur Road surrounded by lush gardens. There are some visiting places in its close proximity like Aquarium (17.8 km), Attara Kacheri (23.5 km), Cubbon Park (24.2 km), ISKCON Temple (16.4 km), Lal Bagh Garden (24.8 km), Tipu's Palace (26.3 km), Venkatappa Art Gallery (24 km), Ulsoor Lake (25 km), Devanahalli Fort (83.4 km) and Halasuru Someshwara Temple (27.2 km).Bengaluru International Airport - 45.3 km (Approx.)Yeshwantpur Railway Station - 14.5 km (Approx.)Meenakshi Layout Bus Stand - 8.2 km (Approx.)FacilitiesGolden Palms Hotel & Spa offers lavish facilities like restaurants, bars, conference & banquet halls, health club, spa, beauty salon, boutique, steam bath, Jacuzzi, games room and business services. The dining options in the hotel include 'Sorrento', a fine dining restaurant serving mouth-watering Italian cuisines, 'The Hidden Dragon', a multi cuisine restaurant serving authentic Indian, Oriental, Chinese and Continental cuisines, 'The Cafe Solaire', a bistro opens 24x7, 'Badsha', a multi cuisine restaurant serving lip smacking Lucknowi and Awadhi cuisines, delicious kebabs and biryanis, 'The Aqua Bar', a well stocked bar offering cocktails and wines from imported and domestic brands and 'Studio Lounge Bar', another well stocked bar offering imported liquor and cocktail. The conference and banquet halls include 'Nirvana', 'Ball room A', 'Ball room B', 'Nilaya A', 'Nilaya B', 'New Hall', 'Yoga Hall', WRL Board Room A', WRL Board Room B' and 'BC Boardroom'. For the fitness freaks, there is a fully equipped health club and a colossal swimming pool in the hotel. One can rejuvenate with the impressive massage services at the spa. Some other recreational facilities include beauty salon, steam bath, sauna, Jacuzzi, gift shop, games room, boutique and shopping arcade. Business travelers can avail with exclusive and modern business services. Other additional services include travel desk, 24 hour front desk, 24 hour room service, babysitting, laundry service, parking, wheelchair access, non-smoking rooms, 24 hour security, bus parking, concierge services, catering services, disable access, Guest Laundromat, valet parking, outlet adaptors and doctor on call. RoomsGolden Palms Hotel & Spa has 150 luxurious rooms in two remarkable categories of Deluxe Room and Suite. They are designed with plush interiors and furnishings. All the rooms and suites have their own private bathrooms. They are fully air-conditioned and well equipped with colour television, safe, mini bar, telephone, hair dryer, iron, refrigerator and table & chair. Additional conveniences for a generous stay include internet access and newspaper. 

Continue reading
"
14,Radisson Blu Bengaluru Outer Ring Road,"https://me.cleartrip.com//hotels/details/radisson-blu-bengaluru-outer-ring-road-319211?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Marathahalli,5 star,,"Radisson Blu Bengaluru Outer Ring RoadInspired by the urban art of living, the Radisson Blu Bengaluru Outer Ring Road offers elegant décor and a range of top-notch amenities in the Marathahalli area. We are an upper upscale business hotel located strategically at Marathahalli Junction between the heart of the city and the major business district (Sarjarpur, Outer Ring Road and Whitefield) at the IT hub of India's Silicon Valley. The hotel is a confluence of leisure and business, making it the perfect choice for business travelers and guests looking for unrivaled comfort.With 218 rooms across six categories as well as five restaurants, a convention center and a vibrant nightclub, the Radisson Blu has everything that India's next generation of travelers seeks. Guests can unwind and refresh by the open-air swimming pool and indulge in an eclectic mix of time-tested Indian and Western treatments at the spa.
													
Continue reading
"
15,Palm Meadows Club,"https://me.cleartrip.com//hotels/details/palm-meadows-club-377521?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Whitefield,5 star,,"Palm Meadows ClubPalm Meadows Club, Bangalore is an inimitable property with a faultless blend of style and luxury. Situated on a 5 acres land, it is an ideal destination for leisure as well as corporate explorers who are looking for a tranquil getaway in a hassle free locality. This splendid place features timeless grace and fashion with serene atmosphere. Come in and have a free & secure access to an outstanding variety of dining options, swimming pools, rejuvenating spa & treatments and well loaded fitness center. This splendid club also caters to men and women alike by offering some alluring and imposing beauty facilities to them. It has won Tripadvisor Certificate of Excellence in 2013 and 2014 LocationPalm Meadows Club is expediently located at Airport Varthur Road with some interesting tourist spots in the close vicinity. To name a few, they are The Heritage Centre & Aerospace Museum (7kms), Galerie Sara Arakkal (3kms), Visvesvaraya Industrial and Technological Museum (18kms), Tipu Sultan's Summer Palace (20kms) and Lalbagh Botanical Garden (21kms).  Bengaluru International Airport- 50kms (Approx.)Bangalore City Junction Railway Station- 20kms (Approx.)FeaturesPalm Meadows Club offers an astonishing list of facilities like restaurant, coffee shop, bar/lounge, business center, gym, swimming pool, shopping, conference facilities, beauty salon, body treatments, boutique, catering services, health club, massage services, sauna, steam bath and banqueting services. The hotel features three gorgeous dining facilities that serve a scrumptious range of delights to suit all tastes. Rajgarh is a traditional Indian restaurant with soothing and imposing ambiance. It serves authentic Indian food with freshly ground spices and condiments, irresistible till the last bite. There is a rejuvenating spa and fitness center that offers various refreshing massages, treatments and fitness therapies and is an ideal place to unwind and de-stress your body and soul. There are specialized trainers in the well loaded fitness center that offers you with various relaxing and entertaining activities and sports like indoor badminton courts, giant swimming pool with water cascades, indoor heated pool, meditation, yoga & aerobics room, cards room and library. There is a proper children play area in the hotel that gives some quality and revitalizing time for the kids as well. The hotel also offers outstanding corporate facilities and open air party area with all the contemporary services and amenities required for the completion of the tasks effectively and efficiently. Other conveniences offered in the premises are round the clock room services, babysitting, laundry services, secure parking, wheelchair access and doctor on call.   RoomsPalm Meadows Club offers 78 rooms that are beautifully categorized into Luxury Rooms, Club Rooms and Suite Rooms. All the rooms are spacious and are imposingly designed with stylish wooden furniture. The Luxury Rooms feature a private well maintained sit out overlooking lush gardens, villas or pool. These rooms are prepared keeping in mind the global needs of business and leisure travelers. The Club Rooms with splendid garden views from the sit outs are ideal for business visitors with the comfort of a room and lavishness of a suite. The Suite Rooms with separate living and dining area feature spacious private terrace with a sit out overlooking lush green lawns and the gleaming water of the pool. The common conveniences offered in all the rooms are well stocked mini bar, dual line phone with voice mail, wired & wireless internet connectivity, electronic safe, well appointed bathrooms and excellent room services.  Pool Rules:-Shower before entering the pool-Use the toilet before entering the pool-Proper Swimming Attire of 100% Nylon & Synthetic Material Compulsorily worn (i.e Bathing suits, water shirts, Swim Trunks, swim diapers, Modesty Swimwear, Standard Bikini/Swimming cap  and goggles)-No glass/Alcoholic Beverages or Food at the pool area-No Diving/Running/ Horseplay or pets at the pool area-Persons under the influence of alcohol are not allowed to use the Pool and Garden-Children under 18 must be supervised by an adult-3 whistles by lifeguard indicates that the pool should be cleared-Lifeguards have the right to ask you to change or leave if wearing inappropriate swim attire.Badminton Court Rules:-Non-Marking Badminton shoes should be worn.Gym Rules:-Only sneakers are allowed at the gymPlease Note:-Sports Racquet (Shuttle Cocks/Badminton/Tennis/Table Tennis) and Towels will be provided based on availability at the Spa Reception which has to be returned after use and can be brought from your end too.-Swimming Attire (Goggles/Swimwear) can be purchased at the Spa Reception (availability as per the stock/need to inform in advance if there is group requirement).-Refundable Deposit of Rs. 500/- per guest will be charged at Spa Reception while availing the sports items for any wear and tear.-Breakages if any in the club premises would be charged to the guest directly and added to the main bill.-Anything extra apart from the package will be charged directly as per the usage-Drivers/helpers/cleaners/maids will not be allowed in guest areas.-As per Government of India norms, guests are requested to carry a valid government photo ID for all intended residents, including minors and the same has to be produced on arrival for completing the check in formalities. Not furnishing the same at check in would lead to denial of accommodation despite holding a confirmed reservation.  For Indian Nationals residing in India: Drivers License,Passport,Voters ID, Aadhar Card  For International Guests: Passport with valid Visa. In case of PIO or OCI holders the PIO/ OCI also needs to be submitted along with the respective passports.
													
Continue reading
"
16,WelcomHotel Bengaluru - Member ITCHotel Group,"https://me.cleartrip.com//hotels/details/welcomhotel-bengaluru-722119?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Richmond Road,5 star,,"WelcomHotel Bengaluru - Member ITCHotel GroupOffering an outdoor pool, a fitness centre and a spa and wellness centre, WelcomHotelBengaluru is located in Bangalore. It operates a 24-hour front desk to welcome guests at allhours.Each room here will provide you with a TV, air conditioning and a minibar. There is also anelectric kettle. Featuring a shower, private bathroom also comes with a hairdryer and bathrobes.You can enjoy garden view from the room. Extras include a seating area and satellite channels.At WelcomHotel Bengaluru you will find a restaurant and a fitness centre. Other facilities offeredat the property include meeting facilities, a shared lounge and a ticket service. The propertyoffers free parking.The hotel is 500 m from the famous Bangalore Central Mall, 1.9 km from Brigade Road and 2.4km from Ulsoor Lake. The Shanti Nagar Bus Station is 5 km away, Bengaluru Railway Station is7 km while the Kempegowda International Airport is 39 km away.WelcomCafe, the in-house restaurant, serves Indian delights. Guests can relish Chinese, Italianand continental delicacies at Jacaranda. The Mahjong Room offers Chinese cuisine for lunchand dinner daily. Room service can be requested for in-room dining comforts.To elevate your dining experience, the hotel has Welcomcafe Jacaranda  the 24-hour dining space with an eclectic ambience and global menu. Then there is Indian Over explores the rich culinary heritage of India giving attention to vegetarian and non-vegetarian dishes and My Spaces  the urban lounge bar.
													
Continue reading
"
17,Radisson Blu Atria Bengaluru,"https://me.cleartrip.com//hotels/details/radisson-blu-atria-bengaluru-2043762?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Palace Road,5 star,,"Radisson Blu Atria BengaluruLocated in downtown Bengaluru on Palace Road, the Radisson Blu Atria, as the name suggests, is designed around an impressive central atrium, imparting it with a pleasing elegance. The hotel has modern rooms, interesting lighting, and a delightful free-form pool which is flanked by a 'waterfall wall'- great to enjoy leisure time with family and friends.  A stay at the hotel includes splendid breakfasts at One Atria Cafe, the multicuisine restaurant; the Tijouri specialises in Indian food, and there is also The Whiskey Bar for your evening drink. Close to the city landmarks such as the Vidhana Soudha, the central business district as well as UB City Mall, its a great place to access the things that set the city abuzz - from food and shopping to live performances and, of course, work!
													
Continue reading
"
18,Zone By The Park Infantry,"https://me.cleartrip.com//hotels/details/zone-by-the-park-infantry-road-2414450?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Ulsoor/ Halasuru,4 star,,"Zone By The Park InfantryZone By The Park Infantry Road is one of the best 4-star hotels in Bangalore if you are looking for a comfortable staying option in the IT hub of India. All the 72 rooms and suites of this hotel are well-maintained and have attached bathrooms with western fittings. The rooms of this hotel have all the modern amenities including cosy beds, working desk, HD television with satellite channels, storage space, and fully-stocked minibar.Besides, you can enjoy complimentary high-speed Wi-Fi connection and direct dialling telephone facility. They also provide complimentary packaged drinking water to each guest. This hotel offers dedicated room service, laundry & dry cleaning, travel desk, emergency medical assistance, wheelchair accessibility, round-the-clock front desk, and complimentary parking facility. The in-house multi-cuisine restaurant, Bazaar, serves delicious dishes to satisfy your taste buds.Zone By The Park Infantry Road is 33 km from Bengaluru International Airport, 5 km from Bengaluru Cantonment Railway Station, 2 km from Cubbon Park metro station and a km from Shivajinagar bus stand. While staying at this place, taking a tour to the National Gallery of Modern Art is among the popular things to do in Bangalore. You can enjoy the splendid beauty of nature in the nearby Hesaraghatta Lake and Thottikallu Falls. Besides, the St. Mary's Basilica and Tipu Sultan's Summer Palace are also among the most iconic places in Bangalore to explore. If you are a foodie, then head to 27th Main in HSR Layout to explore the various food trucks.
													
Continue reading
"
19,Goldfinch Hotel - High Grounds,"https://me.cleartrip.com//hotels/details/goldfinch-hotel-40126?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Racecourse,4 star,,"Goldfinch Hotel - High GroundsThe Goldfinch, a 50-room boutique hotel has an air of sophistication and warmth of hospitality. The interiors of the room are kept simple without compromising on comfort and a spacious banquet room is ideal for conducting meetings and conferences. The Bangalore city railway station and bus stand are within a reach of 2 km and the Bengaluru International Airport is just 32 km away, your commuting is hassle-free, and be it professional travel or personal visit. Sana-di-ge is rated by the guests as one of the top ten seafood restaurants in Bengaluru. The menu boasts of extensive menu and the must-try are Peppery prawns, Anjal coast fry and MarvaiSukka. The other restaurants are Banjara (multi-cuisine) and Kebab Studio.
													
Continue reading
"
20,The Chancery,"https://me.cleartrip.com//hotels/details/the-chancery-lavelle-road-40150?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Ulsoor/ Halasuru,4 star,,"The ChanceryOwing to its strategic location, The Chancery is a favourite pick among the business travellers. You will find most of the corporate head offices, shopping malls, restaurants and pubs around its periphery. Proximity to the metro station and easy access to rented cabs; will make your commute hassle-free; be it for work or leisure. The 120-rooms hotel is styled with gothic-inspired interiors along with three meeting halls, a boardroom, business centre, and a health club. If you want to loosen up those jet-lagged muscles, head to the Sara Spa, which offers a range of wellness treatments at reasonable prices. Savour the local and Mediterranean food at South Parade and try authentic Japanese cuisine at Matsuri.
													
Continue reading
"
21,Southern Star,"https://me.cleartrip.com//hotels/details/southern-star-41974?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", MG Road,4 star,,"Southern StarSouthern Star Bangalore is an idyllic boarding location if you wish to discover the IT city of India in its full glory. Southern Star Bangalore is perfectly located at Lavelle Road in Bangalore. This hotel is approximately situated at a distance of 30 km from the Bangalore International airport while the main city railway station is a 5 km away from the hotel. While at Southern Star Bangalore, guests must visit tourist places like the Bangalore M Chinnaswamy stadium, Cubbon Park, turf club, Bangalore golf club and Freedom Park as they are located close to the hotel. Its convenient location makes it easily accessible to different tourist hot spots like Bal Bhavan, Vidhan Soudha and many other tourist attractions. Southern Star Bangalore provides of world class facilities at economical rates. It provides complimentary, high speed Wi-Fi access to the benefit of its business travelers. This hotel has a slew of aesthetically designed and well equipped banquet halls which make for a great venue for wedding ceremonies, parties and other events, Southern Star Bangalore also provides customized services on guest request.
													
Continue reading
"
22,Halcyon Bangalore ,"https://me.cleartrip.com//hotels/details/halcyon-condominiums-48417?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Koramangala,3 star,,"Halcyon Bangalore Halcyon Condominium is a great place to stay while you are holidaying in the lively city of Bangalore. Halcyon Condominiums is ideally located in the Drafadilla Layout and is flocked by tourists all round the year. This hotel is at a distance of about 12 kms from the main city railway station and about 45 kms away from the Bangalore International airport. Halcyon Condominiums is located in the heart of the city and is near the Bangalore Palace, Ulsoor Lake, Attara Kacheri and The Fort. Being well connected with different channels of transport, Halcyon Condominiums offers easy access to many key tourist attractions like Bangalore Aquarium, Bal Bhavan, Bangalore Palace, Cubbon Park ,Gandhi Bhavan, Government Museum and Lalbagh Gardens.Halcyon Condominium offers some world class facilities that fit in an economical budget. It boasts of a state of the art health and fitness centre equipped with a vibrant range of fitness equipments. The well appointed business centre and the board room are conducive to conduct high level meetings and conferences. Halcyon Condominium boasts its comfortable and well-equipped rooms that exemplify beauty and luxury to the best.
													
Continue reading
"
23,The Pride Hotel Bangalore,"https://me.cleartrip.com//hotels/details/the-pride-hotel-306820?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Richmond Road,4 star,,"The Pride Hotel BangaloreThe four-star hotel fits the mid-budget travellers be it for business or touring. The location, modern amenities, state of the art facilities all sum up to a comfortable stay. The 98 rooms with elegant decor have the right blend of luxury and comfort. The banqueting space is an apt selection for meetings, conference, and celebrations. In dining, there is Puran Da Dhaba, the Punjabi and Indian cuisine with a dash of quirkiness. Fuel, the resto-bar on the mezzanine floor will keep your spirit high. Cafe Treat, a swanky 24-hour coffee shop serves sumptuous buffets and a la carte specialities.
													
Continue reading
"
